전용면적(㎡),대지권면적(㎡),계약일,거래금액(만원),층,거래유형,관내,PNU,매수자_M,매수자_개인,매수자_공공기관,매수자_기타,매수자_법인,매도자_M,매도자_개인,매도자_공공기관,매도자_기타,매도자_법인,등기일자,건축연령,계약기간,거래유형_중개거래,거래유형_직거래
53.14,29.87,2023-03-06,22000,5,중개거래,1,1150010300103960003,1,0,0,0,0,1,0,0,0,0,,11,,1,0
43.32,25.545,2023-03-06,40150,5,직거래,0,1150010300103520021,1,0,0,0,0,1,0,0,0,0,,0,,0,1
50.48,29.767,2023-03-06,43750,2,직거래,0,1150010300103520021,1,0,0,0,0,1,0,0,0,0,,0,,0,1
49.4,29.13,2023-03-06,43500,2,직거래,0,1150010300103520021,1,0,0,0,0,1,0,0,0,0,,0,,0,1
52.78,31.13,2023-03-06,49200,4,직거래,0,1150010300103520021,1,0,0,0,0,1,0,0,0,0,,0,,0,1
49.4,29.13,2023-03-06,44200,3,직거래,0,1150010300103520021,1,0,0,0,0,1,0,0,0,0,,0,,0,1
41.58,28.95,2023-03-06,7800,-1,직거래,0,1150010300100950151,1,0,0,0,0,1,0,0,0,0,,37,,0,1
36.1,22.46,2023-03-06,24000,3,중개거래,1,1150010300101020119,1,0,0,0,0,1,0,0,0,0,,8,,1,0
26.43,16.44,2023-03-06,29000,4,직거래,0,1150010300101020092,1,0,0,0,0,1,0,0,0,0,,1,,0,1
52.41,30.905,2023-03-06,46300,2,직거래,0,1150010300103520021,1,0,0,0,0,1,0,0,0,0,,0,,0,1
52.41,30.905,2023-03-06,47050,3,직거래,0,1150010300103520021,1,0,0,0,0,1,0,0,0,0,,0,,0,1
43.44,25.616,2023-03-06,40250,5,직거래,0,1150010300103520021,1,0,0,0,0,1,0,0,0,0,,0,,0,1
50.48,29.767,2023-03-06,44200,3,직거래,0,1150010300103520021,1,0,0,0,0,1,0,0,0,0,,0,,0,1
51.9,30.605,2023-03-06,47650,4,직거래,0,1150010300103520021,1,0,0,0,0,1,0,0,0,0,,0,,0,1
28.71,17.46,2023-03-06,18200,4,중개거래,1,1150010300110820025,1,0,0,0,0,1,0,0,0,0,,10,,1,0
48.36,22.02,2023-03-06,17500,4,중개거래,1,1150010300100560473,1,0,0,0,0,1,0,0,0,0,,21,,1,0
31.26,15.717,2023-03-06,11000,-1,중개거래,1,1150010300103300017,1,0,0,0,0,1,0,0,0,0,,21,,1,0
27.13,17.64,2023-03-05,21000,4,중개거래,0,1150010300103820025,1,0,0,0,0,1,0,0,0,0,,6,,1,0
29.94,20.56,2023-03-03,17000,2,중개거래,1,1150010300100500015,1,0,0,0,0,1,0,0,0,0,,12,,1,0
38.56,23.26,2023-03-03,25000,2,직거래,0,1150010300101620003,1,0,0,0,0,1,0,0,0,0,,8,,0,1
37.96,28.5831,2023-03-03,19000,2,중개거래,1,1150010300104240052,1,0,0,0,0,1,0,0,0,0,,35,,1,0
51.99,32.48,2023-03-02,26000,2,중개거래,1,1150010300103720012,1,0,0,0,0,1,0,0,0,0,,9,,1,0
50.38,21.093,2023-03-02,22500,2,중개거래,1,1150010300108610030,1,0,0,0,0,1,0,0,0,0,,23,,1,0
69.43,33.1,2023-03-01,16500,3,직거래,0,1150010300103410033,1,0,0,0,0,1,0,0,0,0,,23,,0,1
35.57,23.35,2023-03-01,26000,6,직거래,0,1150010300100290025,1,0,0,0,0,1,0,0,0,0,,4,,0,1
51.09,28.57,2023-03-01,19500,2,중개거래,1,1150010300104700003,1,0,0,0,0,1,0,0,0,0,,28,,1,0
43.2,19.11,2023-03-01,17100,3,중개거래,1,1150010300109730008,1,0,0,0,0,1,0,0,0,0,,30,,1,0
74.4,53.39,2023-02-28,50000,2,직거래,0,1150010300108640008,1,0,0,0,0,1,0,0,0,0,,0,,0,1
26.15,15.07,2023-02-28,7800,2,중개거래,1,1150010300100420078,1,0,0,0,0,1,0,0,0,0,,21,,1,0
27.02,16.63,2023-02-28,21000,4,중개거래,1,1150010300103540024,1,0,0,0,0,1,0,0,0,0,,8,,1,0
35.76,22.35,2023-02-28,22500,6,중개거래,1,1150010300103920031,1,0,0,0,0,1,0,0,0,0,,9,,1,0
64.25,30.23,2023-02-27,26000,3,중개거래,1,1150010300110190021,1,0,0,0,0,1,0,0,0,0,,21,,1,0
26.09,16.22,2023-02-27,25300,3,직거래,0,1150010300101020092,1,0,0,0,0,1,0,0,0,0,,1,,0,1
37.765,24.408,2023-02-27,23000,3,중개거래,1,1150010300104210029,1,0,0,0,0,1,0,0,0,0,,9,,1,0
39.5,18.91,2023-02-27,16000,5,중개거래,1,1150010300103540092,1,0,0,0,0,1,0,0,0,0,,22,,1,0
53.71,35.33,2023-02-25,24700,4,중개거래,1,1150010300104080043,1,0,0,0,0,1,0,0,0,0,,11,,1,0
52.35,22.84,2023-02-25,22400,3,중개거래,1,1150010300101050198,1,0,0,0,0,1,0,0,0,0,,23,,1,0
26.09,16.22,2023-02-25,25300,4,직거래,0,1150010300101020092,1,0,0,0,0,1,0,0,0,0,,1,,0,1
59.89,34.448,2023-02-25,21000,4,중개거래,1,1150010300104240060,1,0,0,0,0,1,0,0,0,0,,24,,1,0
48.72,20.64,2023-02-25,15000,4,중개거래,1,1150010300100560164,1,0,0,0,0,1,0,0,0,0,,30,,1,0
54.35,23.99,2023-02-24,20000,4,중개거래,1,1150010300103850019,1,0,0,0,0,1,0,0,0,0,,22,,1,0
44.4,27.0,2023-02-24,35800,4,직거래,0,1150010300100840013,1,0,0,0,0,1,0,0,0,0,,3,,0,1
47.43,27.39,2023-02-24,21000,5,중개거래,0,1150010300101590035,1,0,0,0,0,1,0,0,0,0,,15,,1,0
64.805,37.2,2023-02-24,30700,2,중개거래,1,1150010300103410034,1,0,0,0,0,1,0,0,0,0,,16,,1,0
27.79,16.731,2023-02-24,27500,5,중개거래,1,1150010300110360001,1,0,0,0,0,1,0,0,0,0,,5,,1,0
45.14,21.89,2023-02-24,17300,3,중개거래,1,1150010300108350010,1,0,0,0,0,1,0,0,0,0,,20,,1,0
27.9,17.779,2023-02-23,25500,6,중개거래,1,1150010300103790028,1,0,0,0,0,1,0,0,0,0,,7,,1,0
37.8,30.4,2023-02-23,18000,2,중개거래,1,1150010300103510087,1,0,0,0,0,1,0,0,0,0,,37,,1,0
60.74,36.0,2023-02-23,17500,2,중개거래,1,1150010300105040064,1,0,0,0,0,1,0,0,0,0,,31,,1,0
48.745,26.06,2023-02-23,18900,2,중개거래,1,1150010300100610074,1,0,0,0,0,1,0,0,0,0,,22,,1,0
73.42,33.36,2023-02-23,29500,4,중개거래,1,1150010300103530004,1,0,0,0,0,1,0,0,0,0,,23,,1,0
34.26,21.14,2023-02-23,21000,6,중개거래,1,1150010300103550037,1,0,0,0,0,1,0,0,0,0,,8,,1,0
52.11,23.96,2023-02-22,18000,3,중개거래,1,1150010300104080072,1,0,0,0,0,1,0,0,0,0,,27,,1,0
60.12,34.2,2023-02-22,19000,1,중개거래,1,1150010300103670041,1,0,0,0,0,1,0,0,0,0,,21,,1,0
29.92,19.27,2023-02-22,19000,2,중개거래,1,1150010300101110111,1,0,0,0,0,1,0,0,0,0,,7,,1,0
66.88,35.9,2023-02-22,25700,4,중개거래,1,1150010300103620101,1,0,0,0,0,1,0,0,0,0,,23,,1,0
67.68,35.407,2023-02-22,22800,2,중개거래,1,1150010300103500025,1,0,0,0,0,1,0,0,0,0,,28,,1,0
64.36,30.75,2023-02-21,12000,-1,중개거래,1,1150010300100460103,1,0,0,0,0,1,0,0,0,0,,27,,1,0
18.77,13.85,2023-02-21,25000,5,직거래,0,1150010300109750016,1,0,0,0,0,1,0,0,0,0,,0,,0,1
23.32,15.01,2023-02-21,12000,4,직거래,0,1150010300103760031,1,0,0,0,0,1,0,0,0,0,,22,,0,1
27.96,17.04,2023-02-21,30000,3,직거래,0,1150010300108060005,1,0,0,0,0,1,0,0,0,0,,5,,0,1
59.92,27.02,2023-02-21,21700,1,중개거래,1,1150010300103520061,1,0,0,0,0,1,0,0,0,0,,21,,1,0
52.65,30.79,2023-02-20,29500,5,중개거래,1,1150010300100950034,1,0,0,0,0,1,0,0,0,0,,10,,1,0
37.36,26.3,2023-02-20,13300,1,중개거래,1,1150010300101110063,1,0,0,0,0,1,0,0,0,0,,33,,1,0
23.56,13.9,2023-02-20,28000,7,중개거래,1,1150010300103620152,1,0,0,0,0,1,0,0,0,0,,7,,1,0
20.42,14.25,2023-02-20,31900,5,직거래,0,1150010300108220003,1,0,0,0,0,1,0,0,0,0,,1,,0,1
26.54,18.52,2023-02-20,38900,3,직거래,0,1150010300108220003,1,0,0,0,0,1,0,0,0,0,,1,,0,1
47.48,27.008,2023-02-20,22500,3,중개거래,1,1150010300103700009,1,0,0,0,0,1,0,0,0,0,,12,,1,0
61.88,33.4,2023-02-19,26200,3,중개거래,1,1150010300101050054,1,0,0,0,0,1,0,0,0,0,,23,,1,0
23.82,9.17,2023-02-18,39900,6,직거래,0,1150010300103720073,1,0,0,0,0,1,0,0,0,0,,1,,0,1
37.5,24.0,2023-02-18,24000,6,중개거래,1,1150010300108640052,1,0,0,0,0,1,0,0,0,0,,9,,1,0
59.64,40.67,2023-02-18,23000,2,중개거래,1,1150010300101640010,1,0,0,0,0,1,0,0,0,0,,16,,1,0
29.53,17.78,2023-02-18,20800,3,중개거래,1,1150010300103550031,1,0,0,0,0,1,0,0,0,0,,7,,1,0
52.77,25.77,2023-02-17,20700,4,중개거래,1,1150010300103420017,1,0,0,0,0,1,0,0,0,0,,23,,1,0
43.92,53.99,2023-02-17,20000,1,중개거래,1,1150010300111300007,1,0,0,0,0,1,0,0,0,0,,37,,1,0
59.91,29.18,2023-02-17,18000,2,직거래,0,1150010300100860002,1,0,0,0,0,1,0,0,0,0,,22,,0,1
32.36,18.65,2023-02-17,15000,2,직거래,0,1150010300110360026,1,0,0,0,0,1,0,0,0,0,,20,,0,1
69.94,32.98,2023-02-17,28000,1,중개거래,1,1150010300103980013,1,0,0,0,0,1,0,0,0,0,,21,,1,0
41.38,22.87,2023-02-17,19800,3,중개거래,1,1150010300100460170,1,0,0,0,0,1,0,0,0,0,,13,,1,0
47.73,27.26,2023-02-16,21500,2,중개거래,1,1150010300110830032,1,0,0,0,0,1,0,0,0,0,,20,,1,0
29.17,17.45,2023-02-16,33000,5,직거래,0,1150010300111710000,1,0,0,0,0,1,0,0,0,0,,1,,0,1
21.65,13.21,2023-02-16,36900,6,직거래,0,1150010300103700005,1,0,0,0,0,1,0,0,0,0,,1,,0,1
53.16,21.98,2023-02-16,22000,3,중개거래,1,1150010300100510014,1,0,0,0,0,1,0,0,0,0,,21,,1,0
28.88,18.7,2023-02-15,23700,3,중개거래,1,1150010300103410054,1,0,0,0,0,1,0,0,0,0,,7,,1,0
45.38,21.74,2023-02-15,27200,6,중개거래,1,1150010300111040014,1,0,0,0,0,1,0,0,0,0,,12,,1,0
31.8,25.71,2023-02-15,15500,2,중개거래,0,1150010300100290219,1,0,0,0,0,1,0,0,0,0,,15,,1,0
46.8,26.48,2023-02-15,19500,1,중개거래,1,1150010300101110088,1,0,0,0,0,1,0,0,0,0,,28,,1,0
53.42,31.44,2023-02-14,23000,2,중개거래,1,1150010300110810023,1,0,0,0,0,1,0,0,0,0,,22,,1,0
68.74,31.66,2023-02-14,28000,2,중개거래,1,1150010300103620135,1,0,0,0,0,1,0,0,0,0,,22,,1,0
38.11,23.97,2023-02-14,21000,3,중개거래,1,1150010300100980071,1,0,0,0,0,1,0,0,0,0,,11,,1,0
36.4,19.49,2023-02-13,14000,3,중개거래,1,1150010300108680017,1,0,0,0,0,1,0,0,0,0,,21,,1,0
29.88,18.51,2023-02-13,20900,3,중개거래,1,1150010300103660004,1,0,0,0,0,1,0,0,0,0,,10,,1,0
46.08,23.11,2023-02-13,10000,-1,중개거래,1,1150010300103620059,1,0,0,0,0,1,0,0,0,0,,32,,1,0
45.56,25.4,2023-02-13,20200,1,중개거래,1,1150010300109610027,1,0,0,0,0,1,0,0,0,0,,21,,1,0
65.88,38.22,2023-02-13,20000,2,직거래,0,1150010300103920041,1,0,0,0,0,1,0,0,0,0,,28,,0,1
41.08,26.19,2023-02-13,14000,2,중개거래,1,1150010300109950015,1,0,0,0,0,1,0,0,0,0,,22,,1,0
42.98,24.79,2023-02-13,33000,2,중개거래,1,1150010300110810000,1,0,0,0,0,1,0,0,0,0,,7,,1,0
34.78,20.581,2023-02-13,29200,7,중개거래,1,1150010300101050142,1,0,0,0,0,1,0,0,0,0,,6,,1,0
51.18,30.59,2023-02-12,41000,6,직거래,0,1150010300108770008,1,0,0,0,0,1,0,0,0,0,,6,,0,1
20.77,13.96,2023-02-11,29900,3,직거래,0,1150010300103720037,1,0,0,0,0,1,0,0,0,0,,1,,0,1
61.04,25.4,2023-02-11,18600,4,직거래,0,1150010300108320046,1,0,0,0,0,1,0,0,0,0,,21,,0,1
29.9,20.4565,2023-02-11,20300,3,중개거래,1,1150010300108490016,1,0,0,0,0,1,0,0,0,0,,7,,1,0
27.99,17.274,2023-02-11,22000,6,중개거래,1,1150010300103690006,1,0,0,0,0,1,0,0,0,0,,10,,1,0
33.54,20.25,2023-02-10,16500,4,중개거래,1,1150010300103400092,1,0,0,0,0,1,0,0,0,0,,21,,1,0
25.14,15.12,2023-02-10,18500,5,중개거래,1,1150010300110780022,1,0,0,0,0,1,0,0,0,0,,8,,1,0
34.2,21.2,2023-02-10,24000,4,중개거래,1,1150010300108720040,1,0,0,0,0,1,0,0,0,0,,9,,1,0
29.96,19.17,2023-02-10,39000,5,직거래,0,1150010300108700027,1,0,0,0,0,1,0,0,0,0,,1,,0,1
21.36,13.06,2023-02-10,32500,3,직거래,0,1150010300103550041,1,0,0,0,0,1,0,0,0,0,,1,,0,1
57.84,28.1,2023-02-10,18300,1,중개거래,1,1150010300105040070,1,0,0,0,0,1,0,0,0,0,,20,,1,0
26.11,15.25,2023-02-09,19500,5,직거래,0,1150010300110450075,1,0,0,0,0,1,0,0,0,0,,6,,0,1
46.11,22.12,2023-02-09,15950,1,중개거래,0,1150010300100560412,1,0,0,0,0,1,0,0,0,0,,21,,1,0
61.32,27.71,2023-02-09,26500,2,중개거래,1,1150010300101050119,1,0,0,0,0,1,0,0,0,0,,23,,1,0
45.78,21.43,2023-02-09,19500,3,중개거래,1,1150010300108590001,1,0,0,0,0,1,0,0,0,0,,21,,1,0
26.01,15.4,2023-02-09,23400,5,직거래,0,1150010300110170024,1,0,0,0,0,1,0,0,0,0,,5,,0,1
33.26,31.875,2023-02-09,13000,-1,중개거래,1,1150010300111290042,1,0,0,0,0,1,0,0,0,0,,32,,1,0
36.75,22.51,2023-02-08,17800,4,중개거래,1,1150010300109580004,1,0,0,0,0,1,0,0,0,0,,29,,1,0
66.26,33.96,2023-02-08,27000,2,중개거래,1,1150010300103920011,1,0,0,0,0,1,0,0,0,0,,23,,1,0
29.56,17.96,2023-02-08,22800,3,중개거래,1,1150010300103460082,1,0,0,0,0,1,0,0,0,0,,8,,1,0
46.13,26.3475,2023-02-08,21000,2,중개거래,1,1150010300108590019,1,0,0,0,0,1,0,0,0,0,,14,,1,0
50.66,31.13,2023-02-07,18200,3,중개거래,1,1150010300100560588,1,0,0,0,0,1,0,0,0,0,,22,,1,0
29.6,16.6,2023-02-07,16800,4,직거래,0,1150010300100240032,1,0,0,0,0,1,0,0,0,0,,12,,0,1
34.92,20.5,2023-02-07,26000,4,중개거래,1,1150010300104230009,1,0,0,0,0,1,0,0,0,0,,7,,1,0
42.06,27.51,2023-02-07,24700,4,중개거래,1,1150010300110830021,1,0,0,0,0,1,0,0,0,0,,6,,1,0
33.54,18.04,2023-02-07,12200,5,중개거래,0,1150010300108700112,1,0,0,0,0,1,0,0,0,0,,22,,1,0
43.47,24.68,2023-02-07,19700,1,중개거래,1,1150010300100260015,1,0,0,0,0,1,0,0,0,0,,32,,1,0
29.6,17.83,2023-02-07,18000,5,중개거래,1,1150010300110100017,1,0,0,0,0,1,0,0,0,0,,12,,1,0
58.92,29.9,2023-02-07,12000,-1,중개거래,0,1150010300104510002,1,0,0,0,0,1,0,0,0,0,,31,,1,0
30.27,18.55,2023-02-06,11000,4,직거래,0,1150010300109580004,1,0,0,0,0,1,0,0,0,0,,29,,0,1
53.63,23.0,2023-02-06,20000,3,중개거래,1,1150010300100610051,1,0,0,0,0,1,0,0,0,0,,21,,1,0
34.99,19.67,2023-02-06,14000,3,중개거래,0,1150010300101610004,1,0,0,0,0,1,0,0,0,0,,19,,1,0
38.92,21.8,2023-02-06,33100,3,직거래,0,1150010300109320008,1,0,0,0,0,1,0,0,0,0,,8,,0,1
28.5,20.05,2023-02-04,35200,5,직거래,0,1150010300101020240,1,0,0,0,0,1,0,0,0,0,,1,,0,1
67.98,35.575,2023-02-03,18000,-1,중개거래,0,1150010300103720066,1,0,0,0,0,1,0,0,0,0,,29,,1,0
61.54,39.11,2023-02-03,18800,5,중개거래,1,1150010300100290085,1,0,0,0,0,1,0,0,0,0,,20,,1,0
53.08,27.53,2023-02-03,17500,2,중개거래,1,1150010300101640004,1,0,0,0,0,1,0,0,0,0,,21,,1,0
29.14,16.7063,2023-02-03,27000,4,중개거래,1,1150010300110450023,1,0,0,0,0,1,0,0,0,0,,11,,1,0
28.96,19.83,2023-02-02,21500,4,직거래,0,1150010300109620027,1,0,0,0,0,1,0,0,0,0,,6,,0,1
29.86,17.85,2023-02-02,23000,1,중개거래,1,1150010300107730010,1,0,0,0,0,1,0,0,0,0,,9,,1,0
34.06,23.4,2023-02-02,14000,1,직거래,0,1150010300104670017,1,0,0,0,0,1,0,0,0,0,,32,,0,1
52.19,30.84,2023-02-02,17500,2,직거래,0,1150010300111210017,1,0,0,0,0,1,0,0,0,0,,32,,0,1
38.86,26.85,2023-02-01,24200,2,중개거래,1,1150010300109960019,1,0,0,0,0,1,0,0,0,0,,1,,1,0
51.2,32.0,2023-02-01,28000,3,직거래,0,1150010300104080086,1,0,0,0,0,1,0,0,0,0,,6,,0,1
39.84,22.216,2023-01-31,11300,4,직거래,0,1150010300104640021,1,0,0,0,0,1,0,0,0,0,,31,,0,1
28.52,18.23,2023-01-31,26000,4,직거래,0,1150010300107830011,1,0,0,0,0,1,0,0,0,0,,5,,0,1
50.29,25.046,2023-01-31,12100,2,직거래,0,1150010300100560275,1,0,0,0,0,1,0,0,0,0,,22,,0,1
32.61,20.0288,2023-01-30,21500,5,중개거래,1,1150010300103460086,1,0,0,0,0,1,0,0,0,0,,9,,1,0
37.26,23.02,2025-01-25,20000,3,중개거래,1,1150010300103720044,0,1,0,0,0,0,1,0,0,0,2025-03-31,10,,1,0
66.78,32.37,2025-01-25,25000,2,중개거래,1,1150010300103660070,0,1,0,0,0,0,1,0,0,0,2025-04-15,29,,1,0
65.38,36.08,2025-01-25,26000,1,중개거래,1,1150010300109310007,0,1,0,0,0,0,1,0,0,0,2025-09-30,31,,1,0
79.95,32.88,2025-01-25,29500,-1,중개거래,0,1150010300108700031,0,1,0,0,0,0,1,0,0,0,2025-03-18,27,,1,0
54.39,30.64,2025-01-25,26200,2,중개거래,1,1150010300108570010,0,1,0,0,0,0,1,0,0,0,2025-03-18,14,,1,0
29.96,18.13,2025-01-24,23200,6,직거래,0,1150010300104240085,0,1,0,0,0,0,1,0,0,0,2025-01-31,7,,0,1
40.5,29.45,2025-01-24,14500,1,중개거래,1,1150010300104090243,0,1,0,0,0,0,1,0,0,0,2025-05-16,39,,1,0
29.93,18.04,2025-01-23,22800,2,중개거래,1,1150010300103620032,0,1,0,0,0,0,1,0,0,0,2025-04-01,9,,1,0
28.59,18.84,2025-01-23,26500,6,직거래,0,1150010300103920017,0,1,0,0,0,0,1,0,0,0,2025-01-24,6,,0,1
43.72,24.15,2025-01-23,17000,5,직거래,0,1150010300103720091,0,1,0,0,0,0,1,0,0,0,2025-02-12,14,,0,1
72.06,35.04,2025-01-23,22000,3,중개거래,1,1150010300100560437,0,1,0,0,0,0,1,0,0,0,2025-02-26,17,,1,0
59.9,29.1,2025-01-22,24000,3,중개거래,1,1150010300104100097,0,1,0,0,0,0,1,0,0,0,2025-02-07,25,,1,0
29.9,18.79,2025-01-22,20500,2,중개거래,1,1150010300108690001,0,1,0,0,0,0,1,0,0,0,2025-01-22,6,,1,0
74.13,36.11,2025-01-21,20500,4,중개거래,1,1150010300100420085,0,1,0,0,0,0,1,0,0,0,2025-07-14,23,,1,0
36.36,42.12,2025-01-21,17000,2,중개거래,1,1150010300100730105,0,1,0,0,0,0,1,0,0,0,2025-02-11,35,,1,0
48.94,23.63,2025-01-21,14000,3,직거래,0,1150010300100560436,0,1,0,0,0,0,1,0,0,0,2025-01-21,25,,0,1
29.06,17.21,2025-01-21,22800,3,중개거래,1,1150010300110170024,0,1,0,0,0,0,1,0,0,0,2025-03-17,7,,1,0
36.36,19.481,2025-01-20,16500,5,중개거래,1,1150010300109570014,0,1,0,0,0,0,1,0,0,0,2025-01-31,23,,1,0
23.86,14.78,2025-01-20,21000,4,중개거래,1,1150010300103720141,0,1,0,0,0,0,1,0,0,0,2025-02-19,5,,1,0
38.59,21.11,2025-01-20,24900,7,중개거래,1,1150010300111620000,0,1,0,0,0,0,1,0,0,0,2025-02-17,12,,1,0
27.64,16.224,2025-01-20,15000,5,중개거래,1,1150010300104220003,0,1,0,0,0,0,1,0,0,0,2025-01-22,11,,1,0
57.53,29.06,2025-01-20,17500,3,중개거래,1,1150010300101630027,0,1,0,0,0,0,1,0,0,0,2025-04-23,24,,1,0
39.61,23.14,2025-01-20,27800,3,중개거래,1,1150010300110370003,0,1,0,0,0,0,1,0,0,0,2025-03-04,18,,1,0
51.04,33.23,2025-01-20,15100,5,중개거래,1,1150010300111140017,0,1,0,0,0,0,1,0,0,0,2025-03-24,17,,1,0
52.92,24.59,2025-01-19,21000,1,중개거래,1,1150010300103370001,0,1,0,0,0,0,1,0,0,0,2025-03-14,32,,1,0
49.64,30.503,2025-01-19,17200,2,중개거래,1,1150010300100560588,0,1,0,0,0,0,1,0,0,0,2025-03-14,24,,1,0
30.3,10.72,2025-01-18,19000,9,중개거래,1,1150010300109360013,0,1,0,0,0,0,1,0,0,0,2025-10-31,12,,1,0
39.76,23.37,2025-01-18,17350,2,중개거래,1,1150010300110390029,0,1,0,0,0,0,1,0,0,0,2025-03-07,24,,1,0
57.885,27.79,2025-01-18,20000,4,중개거래,0,1150010300101580015,0,1,0,0,0,0,1,0,0,0,2025-02-28,25,,1,0
45.37,27.47,2025-01-18,16800,3,중개거래,1,1150010300103390017,0,1,0,0,0,0,1,0,0,0,2025-02-17,25,,1,0
28.77,20.67,2025-01-18,18000,5,중개거래,1,1150010300104550017,0,1,0,0,0,0,0,0,0,1,2025-01-24,15,,1,0
71.95,33.43,2025-01-18,27500,5,중개거래,0,1150010300104250044,0,1,0,0,0,0,1,0,0,0,2025-02-28,17,,1,0
79.05,40.77,2025-01-17,28000,2,중개거래,1,1150010300100460010,0,1,0,0,0,0,1,0,0,0,2025-03-20,29,,1,0
52.54,33.12,2025-01-17,15100,4,중개거래,1,1150010300100560148,0,1,0,0,0,0,1,0,0,0,2025-01-24,28,,1,0
42.72,26.544,2025-01-17,12600,2,직거래,0,1150010300100730010,0,1,0,0,0,0,1,0,0,0,2025-01-23,34,,0,1
28.2,14.87,2025-01-16,24500,5,중개거래,1,1150010300110810000,0,1,0,0,0,0,1,0,0,0,2025-03-10,9,,1,0
29.53,17.78,2025-01-16,22000,3,중개거래,1,1150010300103550031,0,1,0,0,0,0,1,0,0,0,2025-01-23,9,,1,0
42.12,27.57,2025-01-16,21000,3,직거래,0,1150010300110180017,0,1,0,0,0,0,1,0,0,0,2025-01-16,18,,0,1
59.46,39.46,2025-01-16,19000,3,중개거래,1,1150010300103960014,0,1,0,0,0,0,1,0,0,0,2025-04-18,34,,1,0
50.4,31.5,2025-01-15,20000,2,중개거래,1,1150010300101600004,0,1,0,0,0,0,1,0,0,0,2025-01-22,34,,1,0
51.48,29.05,2025-01-15,18000,3,중개거래,1,1150010300109790008,0,1,0,0,0,0,1,0,0,0,2025-02-28,23,,1,0
50.7,28.29,2025-01-15,20000,3,직거래,0,1150010300110400021,0,1,0,0,0,0,1,0,0,0,2025-01-15,15,,0,1
50.22,22.54,2025-01-14,18250,4,중개거래,1,1150010300104250041,0,1,0,0,0,0,1,0,0,0,2025-01-17,25,,1,0
28.97,17.04,2025-01-14,25400,3,중개거래,0,1150010300103660036,0,1,0,0,0,0,1,0,0,0,2025-02-19,6,,1,0
45.17,12.98,2025-01-14,24900,7,중개거래,1,1150010300111050009,0,1,0,0,0,0,1,0,0,0,2025-02-12,12,,1,0
33.33,19.89,2025-01-14,16300,5,중개거래,1,1150010300109950018,0,1,0,0,0,0,1,0,0,0,2025-01-14,14,,1,0
63.15,30.74,2025-01-14,27000,3,중개거래,1,1150010300103510023,0,1,0,0,0,0,1,0,0,0,2025-03-14,23,,1,0
45.64,22.82,2025-01-14,16500,3,중개거래,1,1150010300104580011,0,1,0,0,0,0,1,0,0,0,2025-02-27,23,,1,0
57.04,35.86,2025-01-14,31800,1,중개거래,1,1150010300110460028,0,1,0,0,0,0,1,0,0,0,2025-02-27,23,,1,0
60.12,30.76,2025-01-13,21800,5,중개거래,0,1150010300103790047,0,1,0,0,0,0,1,0,0,0,2025-03-14,16,,1,0
49.98,28.1,2025-01-13,19000,4,중개거래,1,1150010300103510028,0,1,0,0,0,0,1,0,0,0,2025-03-07,27,,1,0
62.5,32.556,2025-01-12,24000,2,중개거래,1,1150010300103550034,0,1,0,0,0,0,1,0,0,0,2025-03-20,26,,1,0
41.49,51.1,2025-01-11,25250,1,중개거래,1,1150010300111300007,0,1,0,0,0,0,1,0,0,0,2025-04-24,39,,1,0
34.02,15.88,2025-01-11,15500,4,중개거래,1,1150010300104000003,0,1,0,0,0,0,1,0,0,0,2025-04-02,31,,1,0
62.1,29.87,2025-01-11,23800,1,중개거래,1,1150010300100570023,0,1,0,0,0,0,1,0,0,0,2025-02-13,25,,1,0
59.99,33.39,2025-01-11,19300,3,직거래,0,1150010300109650016,0,1,0,0,0,0,1,0,0,0,2025-01-13,26,,0,1
47.86,24.44,2025-01-10,12100,-1,직거래,0,1150010300104090093,0,0,1,0,0,0,1,0,0,0,2025-01-23,34,,0,1
47.7,23.39,2025-01-09,21800,3,중개거래,1,1150010300103540025,0,1,0,0,0,0,1,0,0,0,2025-01-31,23,,1,0
33.39,24.28,2025-01-09,10650,5,직거래,0,1150010300101050414,0,1,0,0,0,0,1,0,0,0,2025-01-13,13,,0,1
47.4,26.77,2025-01-08,14000,4,직거래,0,1150010300100560083,0,1,0,0,0,0,1,0,0,0,2025-03-10,24,,0,1
44.55,26.93,2025-01-08,26000,4,중개거래,1,1150010300105040024,0,1,0,0,0,0,1,0,0,0,2025-02-21,10,,1,0
67.32,30.624,2025-01-08,16000,-1,중개거래,0,1150010300110850016,0,1,0,0,0,0,1,0,0,0,2025-02-05,27,,1,0
39.9,19.46,2025-01-08,14000,4,중개거래,1,1150010300103410043,0,1,0,0,0,0,1,0,0,0,2025-04-09,25,,1,0
54.48,31.41,2025-01-08,24000,3,중개거래,1,1150010300100980119,0,1,0,0,0,0,1,0,0,0,2025-03-31,17,,1,0
29.97,17.58,2025-01-08,22000,3,중개거래,1,1150010300103490001,0,1,0,0,0,0,1,0,0,0,2025-02-24,11,,1,0
70.09,35.7,2025-01-07,22000,1,중개거래,1,1150010300103920051,0,1,0,0,0,0,1,0,0,0,2025-01-10,34,,1,0
36.98,30.36,2025-01-07,23000,2,직거래,0,1150010300104240207,0,1,0,0,0,0,1,0,0,0,2025-02-04,38,,0,1
36.57,40.6,2025-01-07,12400,1,직거래,0,1150010300108690033,0,1,0,0,0,0,1,0,0,0,2025-01-20,34,,0,1
