PNU,계약일자,전월세구분,전용면적(㎡),보증금(만원),보증금_증감률(%),월세금(만원),전세_환산가(만원),층,계약기간_일수,계약구분,종전계약 보증금(만원),종전계약 월세(만원),건축연령
1150010300109830003,2024-01-08,월세,27.56,12000,,30,12720.99,4,731.0,1,,,13
1150010300111210013,2024-01-08,전세,48.48,19500,,0,19500.0,3,730.0,1,,,13
1150010300100560425,2024-01-08,월세,40.23,8600,,12,8888.39,3,731.0,1,,,23
1150010300100560215,2024-01-08,전세,36.9,10400,,0,10400.0,2,731.0,1,,,31
1150010300101050207,2024-01-08,전세,29.9,15600,-2.5,0,15600.0,2,,0,"16,000",0.0,10
1150010300101050207,2024-01-08,전세,29.9,15600,,0,15600.0,2,,1,,,10
1150010300101050207,2024-01-08,전세,29.9,16000,,0,16000.0,2,,1,,,10
1150010300100560163,2024-01-08,월세,39.69,11500,,15,11860.49,5,731.0,1,,,15
1150010300101020120,2024-01-08,월세,32.48,10000,,40,10960.0,3,730.0,1,,,10
1150010300108820040,2024-01-08,전세,29.99,19600,-11.71,0,19600.0,5,699.0,0,"22,200",0.0,7
1150010300101630014,2024-01-08,월세,24.1,4000,,85,6042.79,2,731.0,1,,,1
1150010300101610033,2024-01-08,전세,29.74,22932,,0,22932.0,3,731.0,1,,,1
1150010300110830013,2024-01-08,전세,39.27,12290,,0,12290.0,2,731.0,1,,,23
1150010300110790008,2024-01-08,월세,38.3,6000,0.0,55,7321.81,3,731.0,0,"6,000",50.0,23
1150010300103790035,2024-01-08,월세,24.25,15700,,25,16300.82,2,731.0,1,,,8
1150010300101610033,2024-01-08,전세,29.74,22932,,0,22932.0,3,730.0,1,,,1
1150010300104100283,2024-01-07,전세,55.44,14300,,0,14300.0,1,731.0,1,,,22
1150010300100610018,2024-01-07,월세,28.14,10000,,20,10480.0,3,730.0,1,,,12
1150010300103460062,2024-01-07,전세,40.83,26500,,0,26500.0,5,731.0,1,,,7
1150010300103620107,2024-01-07,전세,29.37,14000,,0,14000.0,3,731.0,1,,,8
1150010300101580025,2024-01-07,전세,64.18,19425,0.0,0,19425.0,2,731.0,0,"19,425",0.0,23
1150010300100420085,2024-01-06,전세,74.13,16000,45.45,0,16000.0,3,366.0,0,"11,000",0.0,22
1150010300100610035,2024-01-06,전세,56.64,15400,,0,15400.0,2,731.0,1,,,33
1150010300100240245,2024-01-06,전세,61.86,17500,,0,17500.0,3,731.0,1,,,29
1150010300100610035,2024-01-06,전세,56.64,15400,,0,15400.0,2,,1,,,33
1150010300100290025,2024-01-06,월세,35.57,4000,,100,6403.29,6,731.0,1,,,5
1150010300104640010,2024-01-06,월세,42.9,12800,0.0,10,13040.33,5,731.0,0,"12,800",10.0,16
1150010300108080007,2024-01-06,월세,25.59,4500,,80,6422.63,4,731.0,1,,,2
1150010300110440011,2024-01-06,전세,43.16,20900,,0,20900.0,3,700.0,1,,,12
1150010300108460014,2024-01-06,월세,21.19,4000,,90,6162.96,5,731.0,1,,,3
1150010300101610033,2024-01-06,전세,25.73,20790,,0,20790.0,3,730.0,1,,,1
1150010300101610033,2024-01-06,전세,25.73,20790,,0,20790.0,3,,1,,,1
1150010300104580025,2024-01-06,전세,53.14,29700,,0,29700.0,2,731.0,1,,,5
1150010300103530047,2024-01-06,전세,29.48,21000,,0,21000.0,5,731.0,1,,,4
1150010300103510017,2024-01-06,전세,40.62,20400,-19.05,0,20400.0,5,731.0,0,"25,200",0.0,8
1150010300110850025,2024-01-06,전세,49.27,22000,4.76,0,22000.0,3,731.0,0,"21,000",0.0,12
1150010300109140023,2024-01-06,월세,19.87,10700,,8,10892.26,10,731.0,1,,,12
1150010300108050009,2024-01-06,전세,84.51,19700,,0,19700.0,1,731.0,1,,,27
1150010300101610033,2024-01-06,전세,25.73,20790,,0,20790.0,3,730.0,1,,,1
1150010300103920075,2024-01-06,전세,35.59,13400,,0,13400.0,4,731.0,1,,,14
1150010300103970007,2024-01-06,전세,44.88,14700,,0,14700.0,2,731.0,1,,,16
1150010300111290029,2024-01-06,월세,33.11,12000,3.45,10,12120.0,2,365.0,0,"11,600",10.0,13
1150010300103620119,2024-01-05,전세,57.48,13000,,0,13000.0,1,731.0,1,,,22
1150010300100770033,2024-01-05,월세,55.14,5000,,43,6032.0,4,730.0,1,,,23
1150010300110260025,2024-01-05,전세,29.39,23800,,0,23800.0,4,731.0,1,,,5
1150010300104080086,2024-01-05,월세,48.27,5000,,110,7643.62,2,731.0,1,,,7
1150010300104100092,2024-01-05,전세,29.99,17000,,0,17000.0,2,731.0,1,,,7
1150010300104090136,2024-01-05,전세,24.75,6900,,0,6900.0,3,731.0,1,,,21
1150010300101570020,2024-01-05,전세,49.17,10000,,0,10000.0,1,731.0,1,,,29
1150010300111200008,2024-01-05,전세,29.94,17000,-5.56,0,17000.0,2,366.0,0,"18,000",0.0,7
1150010300100560122,2024-01-05,전세,52.08,13000,,0,13000.0,4,731.0,1,,,24
1150010300109640023,2024-01-05,월세,28.97,5000,,70,6682.3,3,731.0,1,,,2
1150010300100560659,2024-01-05,전세,37.7,13650,0.0,0,13650.0,2,731.0,0,"13,650",0.0,22
1150010300104740011,2024-01-05,전세,41.76,13000,0.0,0,13000.0,5,731.0,0,"13,000",0.0,22
1150010300105040040,2024-01-05,월세,51.06,5000,,130,8124.27,2,731.0,1,,,1
1150010300110440007,2024-01-05,전세,71.73,23000,,0,23000.0,3,731.0,1,,,18
1150010300103680017,2024-01-05,월세,36.91,10200,,15,10560.49,4,731.0,1,,,22
1150010300103510026,2024-01-05,전세,29.73,25600,,0,25600.0,2,,1,,,3
1150010300104000006,2024-01-05,전세,28.39,20500,,0,20500.0,2,731.0,1,,,6
1150010300103510026,2024-01-05,전세,29.73,25600,-12.93,0,25600.0,2,366.0,0,"29,400",0.0,3
1150010300104090136,2024-01-05,전세,24.75,6900,,0,6900.0,3,,1,,,21
1150010300103320008,2024-01-05,전세,44.53,21600,,0,21600.0,3,,1,,,11
1150010300103930023,2024-01-05,전세,29.54,9400,,0,9400.0,4,731.0,1,,,8
1150010300104100092,2024-01-05,전세,29.99,17000,,0,17000.0,2,731.0,1,,,7
1150010300100560323,2024-01-04,전세,34.17,6000,,0,6000.0,-1,,1,,,23
1150010300100610083,2024-01-04,전세,45.63,21400,,0,21400.0,3,731.0,1,,,8
1150010300101050427,2024-01-04,전세,62.01,18300,,0,18300.0,2,731.0,1,,,21
1150010300100560665,2024-01-04,전세,63.38,17000,-19.05,0,17000.0,4,731.0,0,"21,000",0.0,23
1150010300108110028,2024-01-04,전세,42.43,12000,,0,12000.0,2,731.0,1,,,21
1150010300108810001,2024-01-04,전세,28.91,15500,,0,15500.0,6,731.0,1,,,10
1150010300104590015,2024-01-04,전세,59.39,18000,,0,18000.0,2,731.0,1,,,14
1150010300108500012,2024-01-04,전세,49.44,14490,-12.71,0,14490.0,5,731.0,0,"16,600",0.0,23
1150010300103690029,2024-01-04,전세,65.25,18200,,0,18200.0,2,730.0,1,,,24
1150010300110810020,2024-01-04,월세,37.98,5000,,70,6682.3,4,731.0,1,,,12
1150010300104000053,2024-01-04,전세,54.23,16200,-4.71,0,16200.0,3,731.0,0,"17,000",0.0,23
1150010300103820024,2024-01-04,전세,48.36,14000,,0,14000.0,2,731.0,1,,,23
1150010300104210014,2024-01-04,월세,29.41,5000,,95,7283.12,6,731.0,1,,,2
1150010300103540059,2024-01-04,전세,23.73,19500,-30.11,0,19500.0,2,731.0,0,"27,900",0.0,3
1150010300103720044,2024-01-04,전세,34.74,18000,-18.18,0,18000.0,4,731.0,0,"22,000",0.0,9
1150010300111210015,2024-01-03,전세,37.26,7500,-6.25,0,7500.0,-1,365.0,0,"8,000",0.0,28
1150010300110460001,2024-01-03,전세,40.79,23300,,0,23300.0,4,731.0,1,,,8
1150010300110460001,2024-01-03,전세,40.79,23300,,0,23300.0,4,731.0,1,,,8
1150010300100560701,2024-01-03,전세,63.67,17200,,0,17200.0,4,731.0,1,,,21
1150010300103940044,2024-01-03,전세,45.21,10400,,0,10400.0,2,730.0,1,,,21
1150010300103940044,2024-01-03,전세,45.21,10400,,0,10400.0,2,,1,,,21
1150010300104300010,2024-01-03,전세,28.455,14900,,0,14900.0,3,731.0,1,,,9
1150010300108780013,2024-01-03,전세,45.15,15390,,0,15390.0,4,,1,,,22
1150010300101020358,2024-01-03,전세,57.18,14700,,0,14700.0,1,731.0,1,,,22
1150010300100560034,2024-01-03,전세,51.54,13900,,0,13900.0,2,731.0,1,,,23
1150010300100560264,2024-01-03,전세,64.97,17000,,0,17000.0,4,731.0,1,,,14
1150010300100560264,2024-01-03,전세,64.97,17000,,0,17000.0,4,731.0,1,,,14
1150010300107920006,2024-01-03,전세,29.03,20000,,0,20000.0,6,730.0,1,,,8
1150010300101660026,2024-01-03,전세,66.59,20000,,0,20000.0,3,731.0,1,,,20
1150010300103510041,2024-01-03,전세,21.91,14868,-26.63,0,14868.0,4,731.0,0,"20,265",0.0,7
1150010300103670001,2024-01-03,전세,25.44,24300,,0,24300.0,12,731.0,1,,,3
1150010300109120003,2024-01-03,전세,25.31,16200,,0,16200.0,6,731.0,1,,,7
1150010300104300010,2024-01-03,전세,28.455,14900,,0,14900.0,3,730.0,1,,,9
1150010300101050096,2024-01-03,월세,34.27,11200,,15,11560.49,2,731.0,1,,,22
1150010300110460001,2024-01-03,전세,40.79,22800,,0,22800.0,4,731.0,1,,,8
1150010300103660005,2024-01-03,전세,66.21,20400,-18.4,0,20400.0,4,731.0,0,"25,000",0.0,15
1150010300103660005,2024-01-03,전세,66.21,25000,0.0,0,25000.0,4,731.0,0,"25,000",0.0,15
1150010300103540006,2024-01-03,전세,24.79,18300,-1.08,0,18300.0,7,731.0,0,"18,500",0.0,9
1150010300100560701,2024-01-03,전세,63.67,17200,,0,17200.0,4,731.0,1,,,21
1150010300103320042,2024-01-02,전세,29.66,17100,,0,17100.0,6,731.0,1,,,9
1150010300100550050,2024-01-02,전세,38.36,11900,,0,11900.0,1,730.0,1,,,16
1150010300100580012,2024-01-02,전세,60.98,14500,,0,14500.0,2,731.0,1,,,22
1150010300108720023,2024-01-02,월세,41.7,13350,-15.24,9,13566.3,5,731.0,0,"15,750",0.0,15
1150010300101120032,2023-12-31,월세,57.62,18400,-12.38,25,19000.82,3,731.0,0,"21,000",10.0,21
1150010300103410050,2023-12-31,월세,28.55,5000,,100,7403.29,6,731.0,1,,,5
1150010300103500001,2023-12-31,전세,33.11,20000,-20.63,0,20000.0,3,731.0,0,"25,200",0.0,6
1150010300101610033,2023-12-30,전세,27.48,21168,,0,21168.0,3,730.0,1,,,0
1150010300108660009,2023-12-30,월세,54.72,12000,,50,13200.0,2,730.0,1,,,22
1150010300104090104,2023-12-30,월세,41.18,10900,,10,11140.33,4,731.0,1,,,22
1150010300100560443,2023-12-30,전세,60.37,15000,,0,15000.0,3,731.0,1,,,23
1150010300101050427,2023-12-30,전세,63.96,19000,-9.52,0,19000.0,4,731.0,0,"21,000",0.0,20
1150010300101610033,2023-12-30,전세,29.83,23600,,0,23600.0,4,731.0,1,,,0
1150010300103620079,2023-12-30,월세,26.61,5000,,70,6682.3,5,731.0,1,,,4
1150010300109320008,2023-12-30,월세,28.71,4000,,70,5682.3,6,731.0,1,,,8
1150010300103670003,2023-12-30,전세,38.31,21500,,0,21500.0,5,731.0,1,,,7
1150010300100980041,2023-12-29,월세,56.25,16600,,20,17080.66,2,731.0,1,,,22
1150010300104740022,2023-12-29,전세,59.95,15300,2.0,0,15300.0,2,731.0,0,"15,000",0.0,22
1150010300104740022,2023-12-29,전세,59.95,15300,,0,15300.0,2,,1,,,22
1150010300105040114,2023-12-29,전세,37.44,6500,,0,6500.0,1,731.0,1,,,37
1150010300110080025,2023-12-29,월세,53.97,8000,,50,9201.64,3,731.0,1,,,21
1150010300101670037,2023-12-29,월세,57.55,10000,,20,10480.66,1,731.0,1,,,21
1150010300104240056,2023-12-29,전세,29.95,14800,,0,14800.0,5,731.0,1,,,9
1150010300100950157,2023-12-29,월세,67.5,16200,,10,16440.33,1,731.0,1,,,32
1150010300109680017,2023-12-28,전세,22.47,20250,-4.93,0,20250.0,4,,0,"21,300",0.0,5
1150010300104720006,2023-12-28,월세,38.26,13000,-13.33,10,13240.33,5,731.0,0,"15,000",0.0,12
1150010300111300007,2023-12-28,전세,48.06,15000,0.0,0,15000.0,3,731.0,0,"15,000",0.0,37
1150010300110260025,2023-12-28,월세,29.39,23800,,15,24160.49,4,731.0,1,,,4
1150010300108690005,2023-12-28,전세,60.42,17000,0.0,0,17000.0,3,731.0,0,"17,000",0.0,21
1150010300110260025,2023-12-28,전세,29.39,23800,,0,23800.0,4,731.0,1,,,4
1150010300101580019,2023-12-28,월세,46.66,18500,,6,18644.2,2,731.0,1,,,7
1150010300101050035,2023-12-27,전세,62.68,16000,,0,16000.0,3,731.0,1,,,23
1150010300101020291,2023-12-27,전세,62.28,24000,0.0,0,24000.0,3,60.0,0,"24,000",0.0,15
1150010300101050035,2023-12-27,전세,62.68,17000,,0,17000.0,3,,1,,,23
1150010300100290015,2023-12-27,월세,29.79,4000,,74,5778.43,4,731.0,1,,,10
1150010300101600033,2023-12-27,전세,51.06,17600,,0,17600.0,4,731.0,1,,,14
1150010300101630014,2023-12-27,전세,29.76,26300,,0,26300.0,3,731.0,1,,,0
1150010300103540079,2023-12-27,전세,31.75,18270,,0,18270.0,6,731.0,1,,,8
1150010300103590094,2023-12-27,전세,24.65,25100,,0,25100.0,3,731.0,1,,,0
1150010300101610030,2023-12-27,월세,49.5,5000,,60,5721.97,2,366.0,1,,,1
1150010300103940003,2023-12-27,전세,58.02,16700,,0,16700.0,4,730.0,1,,,19
1150010300109620021,2023-12-27,월세,34.65,9130,,6,9274.2,4,731.0,1,,,29
1150010300108820032,2023-12-27,전세,29.9,22800,-5.0,0,22800.0,4,731.0,0,"24,000",0.0,6
1150010300101520003,2023-12-27,월세,40.89,12500,,10,12740.33,2,731.0,1,,,20
1150010300108790003,2023-12-27,전세,27.65,20160,,0,20160.0,5,731.0,1,,,4
1150010300109970014,2023-12-27,전세,49.92,14000,,0,14000.0,2,731.0,1,,,32
1150010300103620166,2023-12-26,월세,50.35,12000,,20,12480.66,5,731.0,1,,,16
1150010300101050134,2023-12-26,월세,50.49,8500,,10,8740.33,4,731.0,1,,,21
1150010300100240338,2023-12-26,전세,43.665,22000,,0,22000.0,2,731.0,1,,,8
1150010300101610033,2023-12-26,전세,22.59,20280,,0,20280.0,5,731.0,1,,,0
1150010300101610033,2023-12-26,전세,22.2,18500,,0,18500.0,6,731.0,1,,,0
1150010300100560435,2023-12-26,전세,53.04,13000,,0,13000.0,2,731.0,1,,,21
1150010300108640018,2023-12-26,전세,52.88,17000,,0,17000.0,4,,1,,,22
1150010300110820007,2023-12-26,월세,53.0,14500,,40,15461.32,3,731.0,1,,,16
1150010300110830012,2023-12-26,전세,29.43,25000,,0,25000.0,5,731.0,1,,,2
1150010300101610033,2023-12-26,전세,22.59,20280,,0,20280.0,5,731.0,1,,,0
1150010300107720035,2023-12-26,전세,47.08,12300,,0,12300.0,4,731.0,1,,,21
1150010300103400090,2023-12-25,월세,29.91,5000,,70,6682.3,3,731.0,1,,,9
1150010300103410021,2023-12-25,전세,25.13,17700,-7.81,0,17700.0,2,,0,"19,200",0.0,6
1150010300101590002,2023-12-25,월세,60.4,16700,,10,16940.33,1,731.0,1,,,19
1150010300110390001,2023-12-25,전세,73.73,23000,0.0,0,23000.0,2,,0,"23,000",0.0,29
1150010300103510026,2023-12-25,전세,29.68,23000,,0,23000.0,6,731.0,1,,,2
1150010300103620077,2023-12-23,월세,23.15,10000,,40,10961.32,5,731.0,1,,,4
1150010300101000046,2023-12-23,전세,56.31,13980,,0,13980.0,3,731.0,1,,,30
1150010300104100023,2023-12-23,월세,19.96,12000,,20,12480.66,3,731.0,1,,,4
1150010300111300007,2023-12-23,월세,41.49,9135,,11,9399.36,3,731.0,1,,,37
1150010300101000046,2023-12-23,전세,56.31,13980,,0,13980.0,3,731.0,1,,,30
1150010300108300002,2023-12-23,전세,36.49,25300,,0,25300.0,2,,1,,,5
1150010300108820040,2023-12-23,전세,29.99,19000,0.53,0,19000.0,4,366.0,0,"18,900",0.0,6
1150010300103530047,2023-12-23,전세,29.67,21100,,0,21100.0,2,731.0,1,,,3
1150010300101610033,2023-12-23,전세,22.59,20250,,0,20250.0,6,730.0,1,,,0
1150010300100610083,2023-12-23,월세,24.61,14600,,15,14960.49,4,731.0,1,,,7
1150010300104100075,2023-12-23,월세,34.66,10000,,10,10240.33,5,731.0,1,,,14
1150010300108300002,2023-12-23,전세,36.49,24100,,0,24100.0,2,731.0,1,,,5
1150010300101610033,2023-12-23,전세,22.59,20250,,0,20250.0,6,731.0,1,,,0
1150010300103670053,2023-12-23,전세,35.25,10100,,0,10100.0,5,730.0,1,,,20
1150010300103540006,2023-12-23,월세,26.99,4500,,60,5880.82,4,700.0,1,,,8
1150010300108320007,2023-12-22,월세,53.074,5000,,91,7186.99,3,731.0,1,,,3
1150010300104100276,2023-12-22,전세,48.12,13500,,0,13500.0,1,731.0,1,,,15
1150010300101560002,2023-12-22,전세,69.43,18900,,0,18900.0,2,731.0,1,,,21
1150010300111340007,2023-12-22,월세,52.2,13000,30.0,10,13240.33,1,731.0,0,"10,000",25.0,38
1150010300100560034,2023-12-22,전세,51.54,12500,,0,12500.0,1,731.0,1,,,22
1150010300100560413,2023-12-22,전세,40.68,11600,,0,11600.0,2,731.0,1,,,22
1150010300101020074,2023-12-22,전세,40.33,13650,,0,13650.0,5,,1,,,15
1150010300108120007,2023-12-22,월세,40.9,5000,,55,6321.81,2,731.0,1,,,15
1150010300108640020,2023-12-22,전세,34.53,9350,,0,9350.0,5,731.0,1,,,21
1150010300103500012,2023-12-22,전세,29.21,16000,,0,16000.0,2,731.0,1,,,7
1150010300103770016,2023-12-22,전세,38.91,19600,,0,19600.0,2,731.0,1,,,7
1150010300103500003,2023-12-22,전세,29.84,26000,,0,26000.0,5,731.0,1,,,1
1150010300103500012,2023-12-22,전세,29.77,16200,,0,16200.0,2,731.0,1,,,7
1150010300104090182,2023-12-22,전세,42.23,23900,,0,23900.0,6,731.0,1,,,6
1150010300100240065,2023-12-21,전세,35.27,25000,,0,25000.0,9,731.0,1,,,3
1150010300110440029,2023-12-21,전세,52.46,23600,0.0,0,23600.0,3,731.0,0,"23,600",0.0,15
1150010300110470033,2023-12-21,전세,39.83,20000,1.52,0,20000.0,6,730.0,0,"19,700",0.0,11
1150010300101630016,2023-12-21,전세,42.69,10000,,0,10000.0,-1,731.0,1,,,21
1150010300111020005,2023-12-21,전세,29.19,21600,,0,21600.0,2,731.0,1,,,5
1150010300110710007,2023-12-21,전세,28.38,17800,,0,17800.0,2,731.0,1,,,6
1150010300104570023,2023-12-21,전세,45.41,17550,,0,17550.0,1,731.0,1,,,15
1150010300100290022,2023-12-21,월세,27.91,15200,,10,15440.33,7,731.0,1,,,7
1150010300100460195,2023-12-20,전세,24.645,9350,-15.0,0,9350.0,1,,0,"11,000",5.0,13
1150010300100460195,2023-12-20,전세,24.645,11000,,0,11000.0,1,,1,,,13
1150010300107950017,2023-12-20,전세,34.64,23400,,0,23400.0,6,731.0,1,,,7
1150010300107950017,2023-12-20,전세,34.64,23400,,0,23400.0,6,731.0,1,,,7
1150010300110410018,2023-12-20,전세,29.92,23000,,0,23000.0,4,731.0,1,,,1
1150010300108560004,2023-12-20,월세,50.22,12000,,29,12696.95,3,731.0,1,,,30
1150010300101630027,2023-12-20,전세,50.77,13350,,0,13350.0,4,,1,,,22
1150010300108810036,2023-12-20,전세,29.99,19400,,0,19400.0,6,700.0,1,,,9
1150010300104240035,2023-12-20,전세,38.55,18770,,0,18770.0,3,731.0,1,,,8
1150010300103530047,2023-12-20,전세,25.31,20900,,0,20900.0,4,731.0,1,,,3
1150010300103540059,2023-12-20,전세,23.09,19500,,0,19500.0,3,731.0,1,,,2
1150010300108690004,2023-12-20,전세,53.82,14000,,0,14000.0,1,731.0,1,,,21
1150010300110670013,2023-12-20,전세,29.89,20100,,0,20100.0,5,731.0,1,,,5
1150010300101610033,2023-12-20,전세,22.31,20000,,0,20000.0,6,731.0,1,,,0
1150010300108690004,2023-12-20,전세,53.82,14000,,0,14000.0,1,730.0,1,,,21
1150010300108970022,2023-12-20,전세,29.64,15370,-0.19,0,15370.0,6,366.0,0,"15,400",0.0,7
1150010300109610001,2023-12-20,전세,50.74,7000,,0,7000.0,4,731.0,1,,,29
1150010300101050081,2023-12-20,월세,47.72,13700,,18,14132.59,4,731.0,1,,,21
1150010300103380037,2023-12-19,월세,32.46,11800,,20,12280.66,3,731.0,1,,,15
1150010300101540006,2023-12-19,월세,64.37,12000,,30,12720.99,4,731.0,1,,,18
1150010300104100261,2023-12-19,전세,37.75,13200,,0,13200.0,1,731.0,1,,,15
1150010300103960010,2023-12-19,전세,28.52,19400,,0,19400.0,4,731.0,1,,,5
1150010300109950015,2023-12-19,월세,41.08,11000,,10,11240.33,2,731.0,1,,,22
1150010300109840013,2023-12-19,전세,23.37,20000,,0,20000.0,2,731.0,1,,,1
1150010300111640000,2023-12-19,월세,18.36,12200,,9,12416.3,5,731.0,1,,,9
1150010300100500120,2023-12-19,전세,43.56,13000,,0,13000.0,1,731.0,1,,,37
1150010300100560334,2023-12-19,전세,61.41,15000,-15.73,0,15000.0,1,731.0,0,"17,800",0.0,20
1150010300101050035,2023-12-19,전세,62.68,17000,,0,17000.0,3,,1,,,23
1150010300101050035,2023-12-19,전세,62.68,17000,,0,17000.0,3,,1,,,23
1150010300104880027,2023-12-19,월세,63.57,4000,,65,5562.14,1,731.0,1,,,22
1150010300105040184,2023-12-19,전세,37.26,15000,,0,15000.0,3,,1,,,12
1150010300108720023,2023-12-19,전세,47.31,16000,-17.95,0,16000.0,4,731.0,0,"19,500",8.0,14
1150010300101660035,2023-12-19,전세,29.95,16000,-12.57,0,16000.0,4,731.0,0,"18,300",0.0,10
1150010300103540059,2023-12-19,전세,29.98,28600,,0,28600.0,6,731.0,1,,,2
1150010300103510026,2023-12-19,전세,29.33,21900,-23.16,0,21900.0,4,731.0,0,"28,500",0.0,2
1150010300103510026,2023-12-19,전세,29.33,23000,,0,23000.0,4,,1,,,2
1150010300104210014,2023-12-19,전세,26.43,21040,,0,21040.0,4,731.0,1,,,1
1150010300101020023,2023-12-18,전세,27.3,19000,,0,19000.0,6,731.0,1,,,4
1150010300104080080,2023-12-18,전세,50.4,14800,,0,14800.0,4,,1,,,22
1150010300100950079,2023-12-18,전세,59.22,22000,,0,22000.0,4,731.0,1,,,8
1150010300103940030,2023-12-18,월세,49.42,10000,,25,10600.82,1,731.0,1,,,31
1150010300104100276,2023-12-18,전세,39.36,13000,,0,13000.0,3,731.0,1,,,15
1150010300101510004,2023-12-18,전세,41.1,10700,,0,10700.0,2,731.0,1,,,30
1150010300111050009,2023-12-18,전세,45.17,18000,-18.18,0,18000.0,8,366.0,0,"22,000",0.0,10
1150010300107840013,2023-12-18,전세,63.31,18500,-5.13,0,18500.0,3,731.0,0,"19,500",0.0,21
1150010300110400021,2023-12-18,전세,40.08,15000,,0,15000.0,4,731.0,1,,,13
1150010300110380026,2023-12-18,월세,57.54,15750,0.0,10,15990.33,5,731.0,0,"15,750",0.0,21
1150010300108680026,2023-12-18,전세,29.4,9700,4.3,0,9700.0,5,731.0,0,"9,300",0.0,21
1150010300103700050,2023-12-18,월세,39.76,13000,,31,13745.02,5,731.0,1,,,12
1150010300103510041,2023-12-17,전세,23.57,16000,,0,16000.0,3,731.0,1,,,6
1150010300101050258,2023-12-17,전세,56.52,19600,,0,19600.0,2,731.0,1,,,15
1150010300110840030,2023-12-17,전세,34.84,16500,,0,16500.0,2,,1,,,11
1150010300104240073,2023-12-17,전세,60.12,15300,-4.38,0,15300.0,1,731.0,0,"16,000",0.0,29
1150010300103910014,2023-12-17,전세,69.05,27150,-1.09,0,27150.0,2,731.0,0,"27,450",0.0,17
1150010300101050258,2023-12-17,전세,56.52,19600,,0,19600.0,2,731.0,1,,,15
1150010300110840030,2023-12-17,전세,34.84,16500,,0,16500.0,2,731.0,1,,,11
1150010300103400023,2023-12-16,전세,38.64,12100,,0,12100.0,3,731.0,1,,,30
1150010300103940044,2023-12-16,전세,42.69,10460,4.91,0,10460.0,3,731.0,0,"9,970",0.0,20
1150010300101050427,2023-12-16,전세,71.46,19000,,0,19000.0,1,731.0,1,,,20
1150010300108160005,2023-12-16,전세,70.83,17500,,0,17500.0,5,731.0,1,,,21
1150010300104800014,2023-12-16,전세,29.84,25300,,0,25300.0,3,731.0,1,,,0
1150010300104710020,2023-12-16,전세,38.19,22000,,0,22000.0,6,731.0,1,,,9
1150010300111640000,2023-12-15,월세,18.36,12200,,2,12224.07,2,366.0,1,,,9
1150010300104090089,2023-12-15,월세,29.88,12000,,20,12480.66,4,731.0,1,,,11
1150010300101540006,2023-12-15,전세,64.37,16000,,0,16000.0,5,366.0,1,,,18
1150010300101520009,2023-12-15,전세,63.23,17130,,0,17130.0,3,731.0,1,,,22
1150010300103920007,2023-12-15,전세,28.46,21000,,0,21000.0,6,731.0,1,,,3
1150010300103420027,2023-12-15,전세,39.985,22000,20.22,0,22000.0,5,731.0,0,"18,300",0.0,8
1150010300107830021,2023-12-15,전세,39.66,12000,9.09,0,12000.0,2,731.0,0,"11,000",0.0,21
1150010300110150013,2023-12-15,전세,64.98,17600,,0,17600.0,5,731.0,1,,,21
1150010300108720004,2023-12-15,전세,33.42,13400,,0,13400.0,2,731.0,1,,,12
1150010300103550037,2023-12-15,전세,29.9,19000,,0,19000.0,3,,1,,,8
1150010300104240006,2023-12-15,전세,46.8,14800,,0,14800.0,4,731.0,1,,,21
